row_number,reason,raw_row
310181,servicing_npi,1396750188|A565813600|90837|2020-07|1147|2728|336710.25
310252,servicing_npi,1134200942|A668967200|S5140|2019-07|27|831|336657.22
310326,servicing_npi,1134200942|A668967200|S5140|2019-03|27|832|336597.17
310447,servicing_npi,1790819423|A268453200|T2031|2021-11|71|2058|336509.87
310516,billing_npi;servicing_npi,A238964900|A238964900|H2032|2018-08|499|2128|336448.63
310843,billing_npi;servicing_npi,A609402000|A609402000|T1019|2018-10|170|4147|336185.51
310871,servicing_npi,1134200942|A668967200|S5140|2019-01|29|800|336162.63
310890,billing_npi;servicing_npi,A097725000|M784450100|T2016|2018-04|36|1051|336145.07
310900,billing_npi;servicing_npi,A683912000|A683912000|S5140|2018-10|15|488|336136.63
310961,billing_npi;servicing_npi,A238964900|A238964900|S5140|2018-03|46|1562|336089.76
311014,servicing_npi,1306801113|A585713900|A0427|2019-08|197|219|336050.25
311324,servicing_npi,1700064276|A565813600|S0215|2019-06|4040|20488|335806.80
311356,servicing_npi,1093792350|A304140100|U0003|2021-12|2632|4754|335779.50
311682,billing_npi;servicing_npi,A743913000|A743913000|T2016|2019-08|15|454|335511.17
311904,servicing_npi,1073972048|A738731800|H0047|2019-05|58|777|335335.00
311978,billing_npi;servicing_npi,A609402000|A609402000|T1019|2018-09|170|4449|335260.06
312020,billing_npi,461729722||T2003|2023-03|1091|4201|335231.54
312133,servicing_npi,1881935419|A565813600|T1013|2021-12|696|3379|335149.43
312158,billing_npi;servicing_npi,A768223900|A768223900|T2016|2018-07|37|1126|335125.33
312267,billing_npi;servicing_npi,A000069800|A000069800|T1016|2018-03|1549|5630|335044.92
312364,billing_npi;servicing_npi,A866760800|A866760800|T2020|2018-05|189|3812|334977.34
312412,billing_npi;servicing_npi,A759220500|A759220500|T2016|2018-06|52|1568|334936.12
312456,servicing_npi,1700064276|A565813600|S0215|2019-12|4109|20679|334903.80
312481,billing_npi;servicing_npi,A338930800|A338930800|T2016|2018-10|47|1404|334887.29
312486,servicing_npi,1609922194|A565813600|H2012|2019-04|96|1584|334883.90
312491,servicing_npi,1073972048|A738731800|H0047|2019-10|58|866|334880.00
312494,billing_npi;servicing_npi,M118175100|M118175100|T1019|2018-04|94|4084|334878.34
312528,servicing_npi,1306068010|A565813600|T1019|2019-02|144|4585|334851.49
312544,servicing_npi,1790819423|A268453200|T2031|2022-01|70|2028|334838.46
312608,servicing_npi,1306801113|A585713900|A0427|2020-01|176|203|334783.94
312654,servicing_npi,1881946564|A397151100|S5140|2018-02|69|1681|334749.72
312734,servicing_npi,1598830895|A423525800|T2016|2021-03|41|1282|334685.96
312905,servicing_npi,1790819423|A268453200|T2031|2021-03|69|2179|334553.91
312945,servicing_npi,1700928918|A302139400|T1019|2019-02|160|5440|334527.54
313044,billing_npi;servicing_npi,A238964900|A238964900|H2032|2019-05|478|2039|334453.08
313099,servicing_npi,1912106741|A565813600|T1013|2018-11|3178|6159|334402.50
313396,billing_npi;servicing_npi,A921640000|M784450100|T2016|2019-08|18|489|334179.29
313415,servicing_npi,1790819423|A268453200|T2031|2020-11|79|2047|334166.32
313468,servicing_npi,1134200942|A668967200|S5140|2019-05|27|819|334127.45
313600,servicing_npi,1780787978|A649976700|T1017|2020-01|492|1551|334019.40
313665,billing_npi;servicing_npi,A335745700|A335745700|T1019|2019-08|128|3354|333965.89
313720,servicing_npi,1134320484|A477415400|T1019|2022-08|220|4217|333922.78
313981,servicing_npi,1790819423|A268453200|T2031|2020-10|82|2062|333704.86
314012,billing_npi;servicing_npi,A610907100|A610907100|T2020|2018-05|148|3007|333683.82
314132,billing_npi;servicing_npi,A609402000|A609402000|T1019|2019-08|157|3898|333596.54
314337,servicing_npi,1376844332|586611|S0215|2019-11|519|2235|333434.43
314431,servicing_npi,1306801113|A565813600|A0427|2021-08|650|763|333368.36
314495,billing_npi;servicing_npi,A000069800|A000069800|T1016|2019-05|1457|5590|333308.94
314594,billing_npi;servicing_npi,A834463000|A834463000|T1019|2019-05|117|3318|333219.01
314716,billing_npi;servicing_npi,A866760800|A866760800|T2020|2019-05|191|3900|333116.79
314854,billing_npi;servicing_npi,A308658500|A308658500|S5140|2019-02|39|1106|333005.66
314886,billing_npi;servicing_npi,A866760800|A866760800|T2020|2018-03|188|4310|332986.52
315022,billing_npi;servicing_npi,A356745100|A356745100|T1019|2019-05|138|3687|332876.58
315206,servicing_npi,1710924683|A585713900|99214|2021-02|3027|3489|332735.93
315240,servicing_npi,1881946564|A397151100|T2016|2021-02|60|1632|332707.83
315334,billing_npi;servicing_npi,A212879900|A565813600|S0215|2018-09|4210|20741|332642.80
315559,servicing_npi,1093792350|A304140100|U0003|2021-04|3575|4828|332478.00
315583,billing_npi;servicing_npi,A768223900|A768223900|T2016|2019-03|37|1124|332461.46
315706,servicing_npi,1396750188|A585713900|90837|2022-04|1036|2214|332369.94
316061,billing_npi;servicing_npi,A947224000|A947224000|T2016|2018-12|68|2061|332105.82
316177,billing_npi;servicing_npi,A338930800|A338930800|T2016|2018-12|48|1369|332016.13
316241,servicing_npi,1396750188|A304140100|90837|2021-08|1443|3210|331968.13
316248,billing_npi;servicing_npi,A609402000|A609402000|T1019|2018-03|171|3971|331966.50
316287,servicing_npi,1790819423|A268453200|T2031|2020-02|88|2395|331942.11
316400,servicing_npi,1467513887|M968128100|T1018|2018-06|1692|14212|331856.98
316461,billing_npi;servicing_npi,A338930800|A338930800|T2016|2019-06|48|1340|331808.94
316753,servicing_npi,1609922194|A565813600|H2012|2021-08|103|1601|331575.08
316897,servicing_npi,1609922194|A565813600|H2012|2019-08|97|1586|331462.33
317189,servicing_npi,1790819423|A268453200|T2031|2021-01|77|2011|331202.25
317258,billing_npi;servicing_npi,A335745700|A335745700|T1019|2018-01|121|3333|331151.82
317404,billing_npi;servicing_npi,A238964900|A238964900|H2032|2018-04|493|2101|331054.63
317455,billing_npi;servicing_npi,A111935200|A565813600|T1013|2019-06|3940|7064|331013.27
317529,servicing_npi,1134200942|A668967200|S5140|2019-08|27|820|330961.10
317549,billing_npi;servicing_npi,A017721100|A017721100|T2016|2018-02|57|214|330950.55
318051,billing_npi;servicing_npi,A000069800|A000069800|T1016|2019-01|1544|5705|330547.25
318097,billing_npi;servicing_npi,A335745700|A335745700|T1019|2018-03|117|3356|330510.21
318869,servicing_npi,1316012263|A423525800|S5140|2018-11|43|1260|329909.13
319119,billing_npi,352039915||A0100|2019-03|1475|3378|329723.41
319142,billing_npi;servicing_npi,A111935200|A565813600|T1013|2018-11|3924|6861|329708.20
319657,billing_npi;servicing_npi,A238964900|A238964900|H2032|2018-06|510|2055|329317.70
319732,billing_npi;servicing_npi,A356745100|A356745100|T1019|2019-01|127|3675|329266.91
319799,servicing_npi,1306801113|A565813600|A0427|2022-05|611|706|329212.02
320064,servicing_npi,1093792350|A304140100|U0003|2021-09|2539|4774|328998.00
320116,billing_npi;servicing_npi,M747024000|M747024000|S5135|2019-02|131|2302|328953.43
320367,billing_npi;servicing_npi,A335745700|A335745700|T1019|2019-06|130|3645|328767.88
320499,billing_npi;servicing_npi,A017721100|A017721100|T2016|2019-06|56|1600|328660.36
320711,servicing_npi,1528427598|A738731800|H0047|2022-02|85|549|328512.12
320721,servicing_npi,1790819423|A268453200|T2031|2021-04|71|2086|328508.26
320725,servicing_npi,1952355877|A565813600|T1019|2021-01|94|3692|328504.22
320734,billing_npi;servicing_npi,A768223900|A768223900|T2016|2018-01|38|138|328496.87
321014,servicing_npi,1043385420|A423525800|T2016|2021-07|41|1202|328283.08
321066,billing_npi;servicing_npi,A743913000|A743913000|T2016|2019-06|16|475|328243.50
321087,servicing_npi,1609922194|A268453200|H2012|2018-07|127|1953|328229.71
321131,servicing_npi,1174649644|A585713900|T1019|2020-07|97|3317|328196.40
321181,servicing_npi,1528304102|764627|S0215|2020-02|709|2448|328164.63
321269,billing_npi;servicing_npi,M926638000|M926638000|S5140|2019-01|40|1229|328104.17
321528,servicing_npi,1952355877|A565813600|T1019|2020-08|88|3996|327911.60
321545,servicing_npi,1174649644|A585713900|T1019|2020-10|97|3313|327901.97
321605,billing_npi;servicing_npi,A238964900|A238964900|H2032|2018-07|513|3190|327861.07
321617,servicing_npi,1396750188|A304140100|90837|2020-10|1314|3092|327847.41
321658,billing_npi;servicing_npi,A335745700|A335745700|T1019|2019-01|123|3439|327819.44
321751,billing_npi;servicing_npi,A308658500|A308658500|S5140|2019-06|35|1030|327750.60
321757,billing_npi;servicing_npi,A280410701|A280410701|T2028|2018-08|96|639|327747.53
321880,billing_npi;servicing_npi,A452025400|A452025400|T2016|2019-10|63|1194|327648.99
321960,billing_npi;servicing_npi,A609402000|A609402000|T1019|2019-03|175|4129|327594.16
321981,billing_npi;servicing_npi,A547165000|A547165000|T2016|2019-10|50|1173|327582.38
322085,servicing_npi,1134200942|A668967200|S5140|2019-04|27|801|327509.44
322156,servicing_npi,1396750188|A304140100|90837|2021-10|1536|3148|327458.17
322221,servicing_npi,1467598730|A397151100|97153|2019-09|97|5910|327401.92
322620,servicing_npi,1174649644|A585713900|T1019|2020-11|96|3261|327098.94
322689,billing_npi;servicing_npi,A248521400|A248521400|T1005|2019-01|113|773|327057.43
322700,servicing_npi,1952355877|A565813600|T1019|2020-11|89|4050|327051.64
322799,billing_npi;servicing_npi,A502023900|A502023900|H2032|2018-05|459|3037|326973.84
322809,servicing_npi,1700928918|A302139400|T1019|2019-11|144|4853|326964.80
322908,billing_npi;servicing_npi,A308658500|A308658500|S5140|2019-08|37|1048|326885.95
322925,billing_npi;servicing_npi,A705217100|A705217100|T2016|2019-03|36|1120|326873.74
322933,billing_npi;servicing_npi,A768223900|A768223900|T2016|2019-07|36|1084|326870.35
322942,billing_npi;servicing_npi,A683912000|A683912000|S5140|2018-11|15|448|326864.35
322975,servicing_npi,1952423295|A565813600|T1019|2021-08|114|4304|326841.27
322998,servicing_npi,1396750188|A304140100|90837|2022-03|1461|3206|326826.36
323202,servicing_npi,1790819423|A268453200|T2031|2022-06|67|1881|326665.21
323249,servicing_npi,1134200942|A668967200|S5140|2020-01|27|830|326625.21
323326,billing_npi;servicing_npi,A683912000|A683912000|S5140|2018-09|15|450|326569.65
323423,servicing_npi,1710924683|A585713900|99214|2022-04|3379|3742|326504.67
323441,billing_npi;servicing_npi,A609402000|A609402000|T1019|2018-04|165|3957|326489.67
323463,servicing_npi,1881935419|A565813600|T1013|2022-04|771|3260|326470.98
323625,billing_npi;servicing_npi,A091041400|A565813600|T1019|2019-04|116|4188|326348.45
323633,billing_npi;servicing_npi,A181604700|A181604700|T1019|2019-06|162|3263|326341.63
323636,billing_npi;servicing_npi,A091041400|A565813600|T1019|2019-07|105|3905|326339.12
323771,servicing_npi,1396750188|A565813600|90837|2020-08|1164|2660|326232.16
323903,billing_npi,350889532||A0100|2022-11|778|2819|326121.46
323929,billing_npi;servicing_npi,A238964900|A238964900|H2032|2019-04|494|2014|326091.35
324026,billing_npi;servicing_npi,A238964900|A238964900|S5140|2018-04|47|1907|326022.76
324047,billing_npi;servicing_npi,A638314900|A638314900|S5140|2019-09|16|476|326012.47
324084,servicing_npi,1790819423|A268453200|T2031|2020-09|77|2057|325980.13
324132,servicing_npi,1508991654|A565813600|T1019|2021-10|100|3806|325949.30
324407,billing_npi;servicing_npi,A338930800|A338930800|T2016|2018-09|47|1372|325744.71
324421,billing_npi;servicing_npi,A238964900|A238964900|H2032|2018-02|509|2085|325735.91
324819,billing_npi;servicing_npi,A759220500|A759220500|T2016|2018-10|52|2185|325425.24
324939,billing_npi;servicing_npi,A759220500|A759220500|T2016|2019-02|53|1446|325321.62
325319,billing_npi;servicing_npi,A743913000|A743913000|T2016|2019-05|15|462|325026.72
325579,billing_npi;servicing_npi,A759220500|A759220500|T2016|2018-02|54|1425|324847.05
325659,servicing_npi,1134200942|A668967200|S5140|2019-09|27|803|324802.25
325678,billing_npi;servicing_npi,A335745700|A335745700|T1019|2018-05|113|3345|324786.28
325729,billing_npi;servicing_npi,A181604700|A181604700|T1019|2019-01|158|3512|324753.27
325761,billing_npi;servicing_npi,A609402000|A609402000|T1019|2019-01|168|4080|324730.99
325764,servicing_npi,1396750188|A565813600|90837|2020-11|1185|2597|324728.90
325941,billing_npi;servicing_npi,A238964900|A238964900|H2032|2019-03|510|2000|324615.90
325971,billing_npi;servicing_npi,A947224000|A947224000|T2016|2018-11|69|1988|324598.33
325994,billing_npi;servicing_npi,A248521400|A248521400|S9125|2018-10|43|1088|324582.85
326159,billing_npi;servicing_npi,A759220500|A759220500|T2016|2018-09|51|2657|324478.09
326205,billing_npi;servicing_npi,M118175100|M118175100|T1019|2019-02|103|3420|324448.67
326586,billing_npi,350889532||A0100|2022-04|874|2289|324149.79
326684,billing_npi;servicing_npi,A091041400|A565813600|T1019|2018-11|130|4272|324080.67
326708,billing_npi;servicing_npi,A759220500|A759220500|T2016|2018-04|51|2080|324060.11
326726,billing_npi;servicing_npi,A267440000|A267440000|T1019|2019-01|110|3851|324042.75
327011,billing_npi;servicing_npi,A308658500|A308658500|S5140|2019-09|36|1027|323831.50
327243,servicing_npi,1710924683|A585713900|99214|2019-10|3425|3922|323666.48
327263,servicing_npi,1346444957|A565813600|T1019|2018-12|131|4878|323650.28
327385,servicing_npi,1710924683|A585713900|99214|2021-01|3103|3701|323563.23
327433,servicing_npi,1700928918|A302139400|T1019|2019-12|139|4801|323529.40
327484,billing_npi;servicing_npi,A267440000|A267440000|T1019|2019-05|114|3800|323486.55
327520,servicing_npi,1306801113|A585713900|A0427|2018-12|185|211|323465.21
327534,servicing_npi,1396750188|A304140100|90837|2021-02|1418|3057|323455.82
327652,servicing_npi,1396750188|A304140100|90837|2021-05|1466|3153|323375.88
327839,servicing_npi,1831264290|A423525800|S5140|2018-02|51|1314|323237.29
327932,billing_npi;servicing_npi,A947224000|A947224000|T2016|2018-10|68|2048|323151.64
328081,billing_npi;servicing_npi,A000069800|A000069800|T1016|2018-06|1534|5458|323045.38
328151,billing_npi;servicing_npi,A338930800|A338930800|T2016|2018-11|50|1372|322990.05
328160,billing_npi;servicing_npi,A768223900|A768223900|T2016|2018-06|37|1098|322983.22
328261,billing_npi;servicing_npi,A335745700|A335745700|T1019|2019-03|124|3377|322913.06
328300,billing_npi;servicing_npi,A238964900|A238964900|H2032|2019-06|463|1936|322885.12
328490,billing_npi,350889532||A0100|2018-04|609|1168|322747.72
328526,billing_npi;servicing_npi,A768223900|A768223900|T2016|2019-05|36|1086|322725.04
328564,billing_npi;servicing_npi,A111935200|A565813600|T1013|2019-02|3812|6743|322697.76
328579,billing_npi;servicing_npi,A768223900|A768223900|T2016|2019-08|36|1071|322684.44
328763,billing_npi;servicing_npi,A308658500|A308658500|S5140|2019-04|39|1030|322533.68
328955,billing_npi;servicing_npi,A609402000|A609402000|T1019|2019-04|170|4040|322386.58
329106,servicing_npi,1306801113|A565813600|A0427|2021-09|613|725|322266.35
329182,billing_npi;servicing_npi,A927610100|A927610100|S5140|2018-05|39|1195|322202.40
329221,servicing_npi,1952355877|A565813600|T1019|2020-09|87|3927|322171.10
329349,billing_npi;servicing_npi,A738060700|A738060700|T2020|2018-08|197|3743|322063.22
329364,billing_npi;servicing_npi,A947224000|A947224000|T2016|2018-09|67|2061|322054.44
329477,billing_npi;servicing_npi,A140097000|A649976700|T2016|2019-04|21|562|321968.93
329480,billing_npi;servicing_npi,A834463000|A834463000|T1019|2019-03|116|3094|321966.65
329825,servicing_npi,1396750188|A304140100|90837|2020-12|1319|3274|321722.55
329963,billing_npi;servicing_npi,A609402000|A609402000|T1019|2018-11|167|4048|321614.69
330045,billing_npi;servicing_npi,A768223900|A768223900|T2016|2018-08|37|1076|321564.91
330159,servicing_npi,1134200942|A668967200|S5140|2019-11|27|785|321490.78
330179,billing_npi;servicing_npi,A683912000|A683912000|S5140|2018-08|15|456|321478.55
330255,billing_npi;servicing_npi,A000069800|A000069800|T1016|2019-04|1459|5490|321418.25
330359,servicing_npi,1609922194|A268453200|H2012|2020-01|133|2086|321354.36
330363,servicing_npi,1346444957|A565813600|T1019|2018-11|133|4793|321352.48
330415,billing_npi;servicing_npi,A585488000|A585488000|S5140|2018-02|38|277|321319.48
330512,billing_npi;servicing_npi,A609402000|A609402000|T1019|2019-06|168|4011|321244.14
330739,billing_npi;servicing_npi,A610907100|A610907100|T2020|2018-10|142|3056|321071.56
330873,billing_npi;servicing_npi,A488917700|A105422800|T1019|2019-10|338|3909|320987.11
330988,servicing_npi,1467598730|A397151100|97153|2019-03|76|4871|320888.55
331006,billing_npi;servicing_npi,A866760800|A866760800|T2020|2019-08|196|3810|320877.09
331015,billing_npi;servicing_npi,A768223900|A768223900|T2016|2019-04|36|1061|320872.45
331155,billing_npi;servicing_npi,A738060700|A738060700|T2020|2018-05|200|3671|320776.22
331526,billing_npi;servicing_npi,A954660000|A954660000|S5140|2018-05|58|924|320514.43
331802,servicing_npi,1528427598|A738731800|H0047|2019-09|48|747|320320.00
331960,billing_npi;servicing_npi,A140097000|A649976700|T2016|2019-03|20|565|320209.42
331989,servicing_npi,1396750188|A304140100|90837|2021-09|1462|3208|320186.77
331993,servicing_npi,1881946564|A397151100|S5140|2018-04|59|1710|320180.57
332324,servicing_npi,1912106741|A565813600|T1013|2018-12|3136|5826|319944.50
332328,billing_npi,461729722||T2003|2023-02|970|4479|319941.28
332362,billing_npi;servicing_npi,A954660000|A954660000|S5140|2018-06|60|964|319917.54
332461,billing_npi;servicing_npi,A743913000|A743913000|T2016|2019-03|15|460|319849.28
332464,billing_npi;servicing_npi,A821227900|A821227900|T2016|2018-03|43|1298|319846.08
332587,billing_npi;servicing_npi,M926638000|M926638000|S5140|2019-07|39|1173|319752.60
332959,billing_npi;servicing_npi,A705217100|A705217100|T2016|2019-05|36|1087|319491.74
332996,servicing_npi,1396750188|A565813600|90837|2020-06|1087|2595|319468.57
333026,servicing_npi,1710924683|A585713900|99214|2020-01|3235|3704|319448.21
333174,servicing_npi,1609922194|A268453200|H2012|2019-06|134|1845|319350.64
333422,billing_npi;servicing_npi,A609402000|A609402000|T1019|2019-09|161|3791|319170.44
333594,servicing_npi,1609922194|A565813600|H2012|2019-09|94|1511|319055.11
333780,billing_npi;servicing_npi,A834463000|A834463000|T1019|2019-06|118|2992|318925.04
333955,billing_npi;servicing_npi,A866760800|A866760800|T2020|2018-04|189|3672|318808.86
334147,billing_npi;servicing_npi,M118175100|M118175100|T1019|2018-02|97|3266|318686.99
334194,servicing_npi,1174649644|A585713900|T1019|2020-09|97|3185|318663.77
334287,servicing_npi,1780787978|A649976700|T1017|2019-10|465|1490|318603.12
334347,billing_npi;servicing_npi,A821227900|A821227900|T2016|2018-01|43|65|318554.05
334481,billing_npi;servicing_npi,M640114700|M640114700|T1019|2019-01|171|3995|318449.16
334583,servicing_npi,1871753533|799489|S5125|2020-03|153|300|318364.98
334674,billing_npi;servicing_npi,A609402000|A609402000|T1019|2018-12|171|3927|318315.49
334801,billing_npi;servicing_npi,A857610100|A287103500|T1019|2019-05|237|3824|318212.03
334810,billing_npi;servicing_npi,A705217100|A705217100|T2016|2019-01|36|1108|318204.11
334888,billing_npi;servicing_npi,A610907100|A610907100|T2020|2018-07|151|2917|318156.81
334911,billing_npi;servicing_npi,A338930800|A338930800|T2016|2018-02|48|185|318143.56
334963,servicing_npi,1154522290|M784450100|S5140|2022-04|32|909|318108.34
334977,servicing_npi,1134200942|A668967200|T2016|2021-09|30|872|318101.36
334985,billing_npi;servicing_npi,A181604700|A181604700|T1019|2019-04|166|3398|318095.42
335032,servicing_npi,1710924683|A585713900|99214|2021-06|2996|3403|318058.74
335070,billing_npi;servicing_npi,A610907100|A610907100|T2020|2018-01|153|3049|318032.81
335123,billing_npi;servicing_npi,A238964900|A238964900|S5140|2018-06|48|1419|317986.74
335193,billing_npi;servicing_npi,A743913000|A743913000|T2016|2019-09|15|437|317940.76
335279,billing_npi;servicing_npi,M926638000|M926638000|S5140|2019-05|39|1173|317879.32
335495,billing_npi;servicing_npi,A000069800|A000069800|T1016|2018-04|1504|5250|317736.37
335540,billing_npi;servicing_npi,A768223900|A768223900|T2016|2019-06|36|1064|317708.29
335591,servicing_npi,1134200942|A668967200|S5140|2019-10|27|803|317678.94
335760,billing_npi,352058261||T2003|2022-08|2016|14387|317560.54
335896,billing_npi;servicing_npi,A768223900|A768223900|T2016|2019-09|36|1052|317470.78
336093,servicing_npi,1396750188|A304140100|90837|2021-01|1339|2987|317333.15
336114,servicing_npi,1952423295|A565813600|T1019|2022-02|113|3672|317319.10
336192,billing_npi;servicing_npi,A335745700|A335745700|T1019|2018-12|114|3291|317260.34
336597,billing_npi;servicing_npi,A335745700|A335745700|T1019|2018-10|115|3317|316990.91
336607,billing_npi;servicing_npi,A638314900|A638314900|S5140|2019-03|15|485|316984.23
336660,servicing_npi,1952355877|A268453200|T1019|2019-12|96|3854|316945.84
336675,servicing_npi,1508991654|A565813600|T1019|2021-11|99|3702|316934.87
336694,billing_npi;servicing_npi,A335745700|A335745700|T1019|2019-05|130|3544|316919.80
336738,billing_npi;servicing_npi,A610907100|A610907100|T2020|2018-03|149|2906|316884.49
336808,billing_npi;servicing_npi,A927610100|A927610100|S5140|2018-03|40|1179|316841.79
337020,servicing_npi,1952423295|A565813600|T1019|2018-12|126|4075|316684.84
337027,servicing_npi,1780787978|A649976700|T1017|2018-08|553|1878|316681.74
337175,billing_npi;servicing_npi,A821227900|A821227900|T2016|2019-01|42|1288|316567.15
337192,servicing_npi,1396750188|A565813600|90837|2020-04|1064|2576|316555.00
337712,servicing_npi,1134200942|A668967200|S5140|2019-06|27|777|316214.33
337775,billing_npi;servicing_npi,A610907100|A610907100|T2020|2018-06|149|2895|316161.94
337783,billing_npi;servicing_npi,A866760800|A866760800|T2020|2019-03|191|3656|316156.82
337849,billing_npi;servicing_npi,M926638000|M926638000|S5140|2018-12|40|1198|316115.07
337922,servicing_npi,1588276885|A585713900|U0004|2020-12|2700|3265|316065.96
337952,servicing_npi,1306801113|A585713900|A0427|2020-05|165|184|316052.34
338017,billing_npi;servicing_npi,A356745100|A356745100|T1019|2019-03|131|3442|316005.36
338022,billing_npi;servicing_npi,A556860900|A163409700|T2020|2018-09|260|3785|316002.86
338191,servicing_npi,1467598730|A397151100|97153|2020-05|83|3366|315880.59
338241,servicing_npi,1912106741|A565813600|T1013|2018-10|3612|7023|315841.50
338251,servicing_npi,1467598730|A397151100|97153|2019-04|82|5076|315836.08
338266,billing_npi;servicing_npi,A097725000|M784450100|T2016|2019-10|38|874|315827.61
338299,servicing_npi,1508991654|A565813600|T1019|2021-12|101|3787|315809.10
338313,billing_npi;servicing_npi,A834463000|A834463000|T1019|2019-01|113|3176|315803.25
338363,servicing_npi,1972678829|A423525800|S5140|2021-03|41|1780|315776.15
338381,billing_npi;servicing_npi,A638314900|A638314900|S5140|2018-05|15|444|315762.33
338495,billing_npi;servicing_npi,A091041400|A565813600|T1019|2019-01|119|4181|315687.90
338599,billing_npi;servicing_npi,M472515800|M472515800|S5140|2019-09|50|1405|315611.76
338632,servicing_npi,1396750188|A585713900|90837|2022-01|954|2074|315593.51
338961,billing_npi;servicing_npi,A356745100|A356745100|T1019|2019-04|135|3465|315366.55
338971,servicing_npi,1932384666|A565813600|T1019|2018-12|117|3932|315357.80
339005,servicing_npi,1154522290|M784450100|S5140|2022-05|31|927|315335.28
339038,billing_npi;servicing_npi,A308658500|A308658500|S5140|2018-07|33|982|315309.86
339041,billing_npi,352039915||A0100|2019-02|1635|3530|315308.30
339109,servicing_npi,1093792350|A779118000|U0003|2020-11|1796|4006|315259.97
339117,billing_npi;servicing_npi,M440035600|M440035600|T2016|2019-10|59|1155|315255.53
339127,billing_npi;servicing_npi,A683912000|A683912000|S5140|2019-02|15|435|315251.56
339371,billing_npi;servicing_npi,A743913000|A743913000|T2016|2019-01|15|460|315086.74
339382,servicing_npi,1346604246|A738731800|H0047|2020-03|82|740|315077.00
339827,billing_npi;servicing_npi,A426718400|A426718400|T2016|2018-12|40|1211|314753.00
339909,billing_npi;servicing_npi,A866760800|A866760800|T2020|2019-04|190|3640|314696.91
340163,servicing_npi,1790819423|A268453200|T2031|2019-11|83|2411|314514.63
340344,billing_npi;servicing_npi,A430617100|A565813600|T1019|2019-06|142|3935|314394.83
340351,billing_npi;servicing_npi,A768223900|A768223900|T2016|2019-01|37|1106|314387.43
340462,billing_npi;servicing_npi,A709430000|A709430000|T1019|2019-08|148|3020|314314.55
340531,billing_npi;servicing_npi,A556860900|A163409700|T2020|2018-11|246|3734|314269.24
340562,billing_npi;servicing_npi,A866760800|A866760800|T2020|2018-01|193|3637|314247.10
340616,billing_npi;servicing_npi,A238964900|A238964900|S5140|2018-07|46|1925|314217.69
340641,billing_npi;servicing_npi,A239000100|M784450100|S5140|2019-01|34|990|314199.14
340933,billing_npi;servicing_npi,A335745700|A335745700|T1019|2018-04|120|3246|314020.70
340953,billing_npi;servicing_npi,M926638000|M926638000|S5140|2019-09|40|1144|314009.37
341036,servicing_npi,1396750188|A585713900|90837|2022-02|989|2107|313963.13
341055,servicing_npi,1073972048|A738731800|H0047|2019-09|62|739|313950.00
341131,servicing_npi,1952355877|A268453200|T1019|2021-09|135|3691|313904.10
341209,billing_npi;servicing_npi,A638314900|A638314900|S5140|2018-06|15|444|313856.36
341374,servicing_npi,1881935419|A565813600|T1013|2021-10|754|3139|313742.44
341493,billing_npi;servicing_npi,A238964900|A238964900|H2032|2019-02|498|1896|313655.27
341544,billing_npi;servicing_npi,A638314900|A638314900|S5140|2019-04|15|445|313614.03
341660,billing_npi;servicing_npi,A111935200|A565813600|T1013|2018-12|3710|6478|313537.44
341847,servicing_npi,1306801113|A585713900|A0427|2020-03|165|180|313414.75
341922,billing_npi;servicing_npi,A947224000|A947224000|T2016|2018-07|68|2099|313362.62
341944,servicing_npi,1881946564|A397151100|S5140|2018-05|57|1743|313351.54
341951,billing_npi;servicing_npi,A239000100|A239000100|S5140|2018-02|36|151|313347.69
342095,servicing_npi,1952355877|A565813600|T1019|2020-05|84|3811|313254.70
342217,servicing_npi,1407897309|A565813600|99214|2022-03|1813|2183|313175.87
342476,servicing_npi,1306068010|A565813600|T1019|2018-11|147|4863|312999.65
342586,billing_npi;servicing_npi,A091041400|A565813600|T1019|2019-06|115|3803|312926.54
342590,billing_npi;servicing_npi,A267440000|A267440000|T1019|2019-08|110|3567|312922.96
342637,billing_npi;servicing_npi,A426718400|A426718400|T2016|2019-01|40|1211|312883.47
342729,billing_npi;servicing_npi,M926638000|M926638000|S5140|2019-03|40|1172|312828.03
342808,servicing_npi,1306801113|A565813600|A0427|2021-12|624|719|312774.28
342922,billing_npi;servicing_npi,A335745700|A335745700|T1019|2019-09|124|3196|312702.70
343021,servicing_npi,1639487069|A065813800|T1019|2018-10|146|5546|312644.98
343104,billing_npi;servicing_npi,A927610100|A927610100|S5140|2018-08|39|1282|312591.37
343160,servicing_npi,1306801113|A585713900|A0427|2019-01|180|200|312559.32
343201,servicing_npi,1710924683|A585713900|U0003|2021-12|3514|3791|312531.68
343299,servicing_npi,1154522290|M784450100|S5140|2022-06|33|977|312464.62
343391,servicing_npi,1346444957|A565813600|T1019|2021-01|108|4422|312398.66
343685,billing_npi;servicing_npi,A705217100|A705217100|T2016|2019-04|36|1050|312209.94
343989,servicing_npi,1396750188|A565813600|90837|2022-07|1234|2349|312003.06
344018,servicing_npi,1992837033|A302139400|T1019|2018-10|186|5708|311987.92
344028,billing_npi;servicing_npi,A759220500|A759220500|T2016|2018-11|52|1460|311979.71
344046,billing_npi;servicing_npi,M472515800|M472515800|S5140|2018-03|45|1360|311965.98
344167,billing_npi;servicing_npi,A743913000|A743913000|T2016|2018-12|15|449|311890.32
