hcpcs_code,claim_month,total_paid,total_claims,total_beneficiaries
99291,2021-01,21901806.73000001,202025,88297
S5170,2019-12,21900651.81,1305180,122573
G0299,2022-04,21898360.75,428958,86552
H0046,2023-12,21894221.899999995,185980,44888
S9122,2020-12,21890671.889999997,184239,9553
D1110,2018-04,21890595.28999998,623771,589673
A0428,2019-01,21887388.16,296721,136666
D2391,2023-06,21885313.05000001,348888,199052
S0215,2018-10,21884529.560000002,835232,172666
H0035,2020-02,21883555.35000001,200894,17665
D1351,2022-02,21876981.119999997,821832,218856
E1390,2024-07,21875679.650000006,439684,397275
D1351,2021-10,21875124.269999996,843143,220848
90460,2024-10,21874155.860000003,1095020,861947
80053,2023-12,21872987.979999986,2769637,2347060
S5135,2021-12,21871943.019999996,285147,17682
99223,2023-06,21870329.650000002,252157,226366
T1018,2020-12,21869473.07,296944,63077
G0299,2019-10,21868955.560000006,426785,79035
99215,2019-03,21861529.37,277411,236045
97535,2023-09,21860996.340000004,271753,65571
H2012,2022-10,21858704.67,177761,17454
80053,2021-12,21858484.41,2722877,2264115
S9484,2021-12,21854492.03,50144,18006
H0035,2024-10,21854391.14,139453,12311
H0038,2019-07,21854144.48,233455,51729
H0039,2021-03,21851756.0,206179,26324
H0038,2019-05,21847922.53,225982,50861
99392,2018-03,21846166.830000006,380463,350551
H0046,2023-11,21836438.709999997,193990,47439
H0046,2024-02,21826123.9,200757,49833
80053,2024-07,21822742.969999995,3024018,2595708
T1003,2020-08,21820923.009999998,111374,22227
70450,2019-08,21820020.150000002,422017,375539
A0428,2021-09,21817226.69,252297,132780
97535,2022-05,21816182.240000002,298799,63723
92014,2019-03,21804227.910000004,420004,395093
D2391,2024-05,21800234.290000018,344086,198868
H0032,2019-12,21799577.41,187796,119978
99211,2023-05,21798501.12,539263,342901
D0150,2022-07,21791966.259999998,557016,536363
H0011,2023-09,21791799.020000003,65460,9492
S9484,2019-12,21790286.46,59907,22136
A0428,2019-10,21788347.03,290176,137546
99391,2018-04,21786575.189999994,373976,335578
92508,2022-01,21779451.009999994,1618378,547560
G0378,2020-07,21779392.12,128658,74591
T1003,2019-06,21778588.23,106722,20984
G0378,2019-04,21770202.490000006,162255,94307
H0032,2018-03,21770174.4,188971,118062
88305,2023-01,21767905.250000004,475274,402227
G0299,2020-04,21766662.0,453297,74303
S5170,2020-01,21764431.410000008,1337028,122903
93306,2020-02,21763569.600000005,232824,215195
H0011,2024-05,21762533.890000004,59695,9504
D0150,2019-04,21753488.82,603025,563545
S5136,2020-10,21750362.24,63273,4077
T1502,2020-04,21741190.729999997,367743,22350
S5136,2021-01,21740070.46,64144,4086
92004,2022-03,21727629.78,341168,322451
D1206,2024-06,21720759.63,1077362,1047730
H2012,2021-10,21715208.27,175046,18426
H0011,2024-07,21714463.09,57100,9554
0450,2019-10,21712891.43,249762,221155
S0215,2023-10,21712580.8,835004,144836
D2391,2023-01,21708733.82,340993,199450
H2011,2021-12,21702666.799999997,79791,43400
80053,2020-12,21695896.48,2421528,1996263
H0034,2024-05,21695214.680000003,130239,78633
S9083,2022-01,21694996.38,214810,188159
H2012,2021-11,21693649.71,177443,18862
D1351,2022-12,21691504.869999994,813937,208408
90460,2023-09,21680802.98,1111709,849302
99215,2020-12,21672968.579999994,249833,211186
92004,2022-08,21670417.040000003,328593,314736
H2021,2020-07,21664252.03,104127,14375
S9484,2019-01,21661080.180000003,68154,22242
T1003,2018-08,21659860.19,121955,21235
H2012,2023-01,21655897.92,172836,17674
H0011,2024-10,21651122.849999994,56445,8942
H2011,2024-07,21643116.180000003,62304,36424
T1502,2019-10,21640614.199999996,601447,41163
97535,2023-04,21639483.330000006,270857,67170
H2012,2023-07,21636081.319999997,152808,16930
T1003,2018-11,21636064.9,137104,23512
D1206,2022-10,21634771.74,1164019,1114223
87491,2023-05,21634720.560000002,1041542,944051
T1003,2020-06,21633479.089999996,109087,23851
D0150,2020-10,21632016.090000004,584359,550204
70450,2018-07,21630049.54,388078,346871
A0130,2020-10,21627501.1,598399,92301
99394,2018-08,21626769.72000002,358180,329168
D0150,2021-07,21624503.07000001,574846,541829
H0040,2019-07,21619390.269999996,121384,18463
G0300,2023-04,21617808.470000003,212669,27297
99223,2023-09,21617535.540000007,233264,210336
T2017,2019-05,21614638.400000002,99433,9580
97535,2021-03,21614344.050000004,325154,60209
T1502,2020-09,21607405.109999996,416912,27528
S9122,2023-05,21606692.0,172388,8392
99393,2021-01,21604559.68999999,321989,299481
H0011,2024-06,21599654.17,57746,9412
T2017,2019-03,21598260.78,96315,9458
T2020,2022-12,21598102.83,259829,26865
H0011,2024-01,21594863.34,59900,9281
S5150,2019-03,21593797.59,345639,38263
99291,2021-08,21592270.330000002,179251,87172
G0299,2022-07,21591712.29,414599,84612
A0120,2024-09,21590700.83,624209,120047
H0005,2023-07,21590098.2,299776,71336
T1002,2023-01,21580024.340000004,219036,86160
70450,2020-09,21578928.09000001,392631,348868
80053,2018-04,21577267.16999999,2194535,1874722
92508,2024-05,21574246.499999996,1511613,505610
S9122,2020-11,21571763.630000003,167438,9719
G0299,2022-12,21569512.169999994,431080,86749
D8670,2024-02,21562533.220000006,159388,139585
T1003,2020-02,21562330.600000005,137352,22157
81420,2023-09,21562267.700000003,65550,59968
74176,2022-08,21561996.639999997,206183,188787
92014,2021-02,21558581.099999998,387427,363179
D7140,2021-03,21553846.23,359431,164235
D8670,2024-05,21553174.53,146677,139662
D2930,2019-05,21550563.65,171089,61091
T1003,2020-09,21549024.309999995,117411,23194
D8670,2024-07,21548048.16,144193,137878
87491,2023-08,21547666.77000001,1024052,950689
93306,2020-12,21544365.729999997,221698,205798
E1390,2024-08,21543830.240000002,427849,388998
D0150,2021-10,21543568.159999993,578930,555503
93306,2020-11,21541682.06999999,219110,203796
90791,2020-09,21538857.370000005,190685,166822
T1502,2020-08,21529377.65,379912,24566
H0011,2024-09,21527698.220000003,55449,9143
90791,2021-02,21527634.480000004,185400,163875
H0038,2020-02,21524057.17,248432,60222
A0428,2020-12,21523778.959999997,277042,138641
97535,2023-06,21523232.319999997,267154,66446
T1041,2024-06,21520754.680000003,22350,22297
80053,2018-08,21513029.259999998,2261939,1941128
43239,2024-03,21505985.399999995,78019,72119
99223,2023-12,21501864.740000002,233566,210664
D1351,2021-06,21500820.380000006,817745,212490
H0011,2022-10,21498845.040000003,65072,9100
99215,2019-08,21493547.65,275714,234867
97153,2019-03,21491978.180000003,163872,9623
90791,2021-05,21490269.370000005,185314,164240
G0299,2022-09,21490120.13,463341,94736
80053,2024-08,21489862.829999983,3002028,2608562
T2013,2024-06,21488378.98,107348,5868
97535,2023-02,21487759.320000004,289327,68805
T1003,2020-05,21484019.860000003,105267,22752
H0011,2023-04,21472553.92,67083,9220
87635,2022-08,21458480.16000001,558844,487269
70450,2018-03,21447745.069999997,382878,333170
T2012,2024-05,21445490.17,103460,4271
92508,2019-12,21440551.19999999,1626946,570588
T1041,2024-07,21433787.880000003,21441,21141
H0005,2024-02,21427431.66,292895,69789
70450,2019-05,21423370.490000002,421482,375822
97535,2022-09,21418730.819999997,290686,62542
G0156,2019-01,21418563.779999994,503179,27783
H0046,2021-02,21417548.650000002,211775,48406
A0120,2024-07,21412917.799999997,599112,116975
H0034,2023-11,21412836.03,130943,81818
70450,2021-01,21409016.699999996,398098,352949
H0035,2023-07,21406525.58,137427,12657
99223,2024-05,21406182.65999999,233023,212889
S5150,2018-06,21405848.829999994,327519,35697
T1003,2018-07,21405488.430000003,110640,18448
D8670,2020-01,21401104.34,162374,145278
H2012,2023-04,21400522.95,168276,18598
D1206,2023-06,21397638.86999999,1123337,1077662
43239,2021-08,21390325.53,80871,75373
T1041,2024-09,21388340.020000003,21065,20952
90460,2022-09,21380345.49,1167658,864472
H0039,2022-02,21372980.429999996,160505,23062
88305,2022-08,21368847.499999996,481829,414488
S9083,2022-12,21367390.29,207167,179555
92508,2018-05,21357734.76,1638623,490628
D2391,2021-03,21354298.590000004,347773,202920
S5150,2018-10,21350269.28,350491,36298
D7140,2023-01,21348139.880000003,317368,146994
99223,2023-11,21343282.44,225322,203781
90460,2023-01,21341613.220000003,1075683,764654
88305,2023-04,21338292.63,467797,400151
H2012,2024-09,21335303.270000003,139143,16357
D1110,2019-12,21329396.329999987,527190,501565
92508,2019-05,21327712.09,1661030,510907
99393,2024-01,21326895.269999992,344928,319559
S9484,2024-09,21324686.229999997,23566,10460
S9083,2021-10,21323561.999999996,199762,174952
87491,2022-08,21319513.290000007,1009774,942766
80053,2020-11,21318909.38,2410999,2010885
D0150,2021-09,21313967.34,572628,546563
0450,2021-07,21310880.05,211214,186563
S5100,2018-05,21310874.110000003,214276,24266
90791,2021-07,21306137.59,182829,159446
70450,2018-01,21298958.42,393083,330635
H0015,2018-12,21292893.190000005,182446,31363
H0044,2018-06,21289615.75,25258,22971
99282,2020-11,21287348.709999997,220257,201183
97535,2019-10,21286507.110000003,321140,58130
S9484,2021-04,21286392.650000002,56196,19632
T1003,2018-05,21286104.450000003,131246,21659
D1110,2018-01,21286103.07999999,613335,578118
S5100,2022-04,21283468.16,202559,17977
T2013,2024-09,21280862.569999997,113951,6280
92508,2018-01,21278819.509999994,1714371,515044
S5105,2020-01,21276576.57,251189,23523
90792,2023-08,21274647.32,144909,128126
80053,2018-03,21269251.44,2250279,1914895
99291,2024-01,21260118.560000002,164854,90143
99392,2018-09,21253998.350000013,367922,336918
D2392,2019-12,21247094.38,286192,170357
70450,2019-07,21244237.339999992,420567,372870
99291,2023-05,21242956.7,163121,92203
H0015,2018-09,21242317.919999998,187141,31869
S9083,2021-08,21241559.689999998,195970,173495
70450,2018-04,21232820.320000004,365277,324799
80053,2018-10,21228690.339999974,2186662,1866445
H0034,2024-02,21228148.849999994,126272,77988
H0035,2022-05,21221250.410000004,166461,13567
D1351,2021-07,21221054.119999994,803558,208377
43239,2022-09,21221013.669999998,82643,75660
H0031,2024-01,21208354.92,153451,112679
T1502,2019-12,21206104.7,538479,40665
H2012,2024-06,21200442.379999995,136362,16717
S9122,2022-02,21187605.499999996,164677,9280
H0035,2018-07,21182572.749999996,172010,18070
D1206,2023-02,21180677.519999992,1111308,1073269
T2012,2023-06,21173225.99,117043,4005
99204,2019-07,21172761.830000002,248421,230722
H2012,2022-02,21164525.060000002,172104,19492
92014,2024-06,21159978.22,386505,367748
87491,2023-01,21158500.12,1018870,922739
E1390,2019-01,21158252.319999997,375877,321203
99391,2018-11,21157917.31000001,340556,303104
H2012,2023-09,21156134.82,155032,16762
S5135,2022-02,21155997.890000004,255161,17622
H0032,2018-08,21149739.0,178594,107674
71046,2020-01,21144718.990000002,1416471,1282237
90853,2023-03,21143661.959999997,528422,144668
96361,2018-12,21141710.88,221446,176964
88305,2021-04,21140219.16,480460,416480
G0299,2020-03,21137327.459999997,470151,79174
G0299,2019-07,21130104.09,416662,78053
D1351,2021-04,21130005.58,830252,212617
H0038,2019-12,21129856.83,233543,54133
A0428,2020-10,21129170.57,270743,133789
99291,2023-12,21127036.46000001,162743,91856
S9484,2018-09,21125573.939999998,67298,22926
H2012,2020-06,21122847.939999998,177295,18455
93306,2019-04,21122217.119999994,241512,220058
H0034,2024-03,21117640.6,127207,79346
80053,2024-06,21117427.839999992,2849028,2458311
T1002,2023-02,21113458.9,199941,83643
70450,2018-06,21113236.889999993,366546,328601
99393,2021-02,21112263.819999985,321828,302068
H2035,2024-04,21106980.019999996,139385,11993
H2011,2021-07,21103669.060000006,77210,40531
G0299,2022-01,21103559.319999997,403665,81202
S0215,2022-06,21098481.509999998,650133,120627
G0299,2019-02,21098249.270000003,370934,75706
T2017,2018-08,21093862.36,91006,9076
D0150,2020-02,21092141.53000001,542313,504083
H0032,2018-05,21090892.669999998,183682,113940
88305,2023-02,21087715.339999996,463568,395177
D2930,2020-01,21085848.450000007,176607,64530
H2012,2022-11,21079810.830000002,168730,17611
H2011,2019-10,21079046.82,90877,42530
97535,2022-07,21078341.41,263806,55678
99291,2023-03,21078149.359999996,162531,90410
H2012,2022-09,21074619.09,173840,17541
H2012,2023-08,21068752.430000007,157026,17391
H0035,2024-07,21063068.64,135525,12315
T1041,2022-03,21060737.490000006,24561,24554
H2012,2021-02,21055248.08,172990,19770
99291,2020-12,21053796.8,192264,86369
43239,2021-07,21049370.43,81432,75738
H0011,2022-08,21047366.280000005,64901,9430
S5150,2019-05,21046758.440000005,335915,37724
99215,2018-10,21045772.400000006,281982,238656
D0150,2022-02,21045768.30999999,547354,523872
92508,2022-05,21040575.849999983,1449633,482167
T2012,2024-06,21037767.310000002,99551,4368
H2012,2020-11,21033681.989999995,171456,19338
H2011,2020-10,21026460.8,83840,41529
H2012,2022-07,21025419.749999996,164103,18184
G0299,2020-01,21022833.830000002,417361,78188
G0378,2019-01,21020141.999999996,157046,91661
G0299,2024-10,21019613.36,307507,65136
99204,2018-05,21014696.97,259164,242360
99291,2023-01,21012619.830000002,169220,90110
D7140,2024-06,21010050.71,280519,122894
90853,2022-03,21006130.920000006,524174,143124
99215,2019-07,21005249.119999997,270848,229475
T2017,2019-06,21004892.719999995,93358,9567
S5150,2018-09,21000032.48,331940,36290
H2012,2022-01,20998980.880000003,168179,18944
H0010,2022-02,20998351.78,52571,7103
T2017,2019-04,20998202.479999997,96680,9519
96361,2019-02,20985766.57,219766,173635
T1003,2020-04,20983540.529999997,103336,21507
92014,2020-11,20983235.419999994,389921,368981
H2012,2021-09,20982581.580000002,170798,18115
H0032,2024-11,20979468.849999998,153227,78226
70450,2024-11,20972894.520000003,271309,257234
D8670,2024-10,20972297.21,140693,135868
90460,2023-11,20967522.860000003,1102165,843504
70450,2020-06,20963451.33,370300,329980
92004,2023-08,20960841.40000001,327387,312637
T2013,2023-04,20959381.490000002,122464,5049
97535,2023-07,20953993.859999996,249134,60650
T1502,2019-05,20951784.859999996,565788,38346
93306,2019-05,20950568.410000004,243671,222956
99211,2023-08,20949576.250000004,481932,326155
H0040,2019-05,20949164.2,119523,17996
H0038,2019-04,20947638.200000007,224960,50161
H0035,2022-11,20945596.66,149208,13436
43239,2023-09,20935492.1,78014,71981
H0005,2024-04,20934457.74,292213,68347
S5108,2022-01,20932190.459999997,135640,8886
H0005,2023-12,20931529.93,273903,68243
H2018,2022-03,20930964.11,62069,10588
00003,2020-05,20929016.190000005,83001,56836
S9122,2021-02,20928518.18,173957,9589
S5170,2019-11,20923771.700000003,1290156,121644
G9012,2021-02,20923500.08000001,198857,73726
92014,2022-12,20913620.710000012,393633,369351
88305,2024-04,20907305.98,441009,379221
99223,2024-02,20905757.83,225979,202585
H0038,2019-11,20903240.65,226993,53055
T1502,2021-02,20899310.08,428931,31741
G0156,2020-02,20899281.200000007,481616,26841
T1002,2023-07,20887622.389999997,154673,68961
88305,2024-05,20880477.750000004,436963,376266
T1502,2020-02,20875169.17,568462,41542
S9484,2021-01,20875124.78,55727,18413
H2035,2023-08,20868803.490000002,132290,11782
81420,2023-12,20868719.329999994,60637,56623
T1025,2023-08,20866481.47,76215,5323
S9484,2018-06,20864738.39,58525,20166
S9484,2018-08,20863632.36,68605,22201
87491,2022-03,20859228.230000008,991008,915381
90792,2023-03,20858683.770000003,147941,133363
99215,2019-09,20857831.31,266850,229379
43239,2022-10,20857604.779999997,81096,74678
T1005,2022-06,20853034.05,311331,29182
D0150,2019-01,20844809.83,572355,527160
0450,2023-12,20837281.479999993,242013,218399
D8670,2024-03,20835519.509999998,145737,137262
70450,2020-11,20834147.760000005,380684,339652
S9122,2023-03,20833793.320000004,169458,8055
99394,2023-09,20833236.909999996,314492,290880
99211,2023-10,20830896.269999996,448098,319762
A0428,2022-02,20820943.54,232500,129395
99394,2020-10,20818650.960000005,306987,283403
70450,2019-11,20814970.61,377916,336759
G0299,2018-09,20813370.88,391701,73005
H0031,2023-09,20811195.72,146991,110348
S5170,2019-08,20808969.189999994,1301260,119789
D0150,2019-03,20805824.139999993,568820,528940
E1390,2024-09,20802565.960000005,405505,372487
99223,2024-04,20801794.619999997,227347,206518
A0428,2019-03,20797480.16,283484,133621
D1206,2023-09,20794410.489999976,1084849,1051057
D2391,2022-10,20791207.280000005,335505,194529
H0031,2024-03,20776192.069999997,147776,109698
D0150,2021-05,20771511.69,557733,526321
S9484,2021-02,20769180.56,54176,18163
99215,2020-11,20768420.419999998,239385,205829
99394,2022-10,20759450.55,285832,261164
A0120,2024-05,20758970.75,617674,117889
90791,2020-12,20758178.24,178992,157343
S5135,2021-03,20757438.86,268930,17828
92014,2021-12,20756352.88000001,381481,362338
H0035,2021-04,20755305.489999995,179336,15439
H0038,2019-06,20754643.47,212660,49222
99233,2018-01,20753791.69,597295,217760
H0035,2022-04,20751171.86,160401,13808
97535,2022-12,20747112.180000003,270320,60806
80053,2018-07,20741181.59999999,2159897,1839905
D1351,2021-11,20740143.879999995,819752,213783
80053,2018-06,20734938.19999999,2077673,1788311
99233,2020-04,20734732.830000006,531157,181175
90832,2019-03,20732984.28,534479,308882
S5136,2021-02,20732594.43,60720,4192
99215,2020-07,20726377.330000006,242870,203052
T1041,2022-04,20721844.870000005,24109,24103
T2020,2019-12,20720303.529999997,177818,19117
D8670,2023-01,20720027.500000004,145874,138668
99199,2021-06,20716631.51,87101,49913
H0035,2024-08,20714332.229999997,131237,12206
A0130,2018-03,20713421.529999997,717681,116982
70450,2019-12,20712887.819999997,378258,337934
H2035,2024-01,20712496.419999998,135603,11689
T2017,2018-10,20712247.310000002,92180,9076
88305,2024-01,20710181.560000002,433132,367505
